ESO1357108120S1K	stools_11034101	na	NZ_CP020847.1	5554150	363629	6.547	360529	99.1475	351968	97.6254	3100	0.8525	354952	97.6138	12816	3.5245	4139	32.2956	1192	9.3009	5373	41.9242	6076	47.4095	215523	63.0907	123522	93.2538	0.9741
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
ESO1358301120S1K	EST1233801101S1K	na	NZ_CP063912.1	5510850	2357038	42.7709	2315126	98.2218	2303977	99.5184	41912	1.7782	2345484	99.5098	53628	2.2752	42074	78.4553	3540	6.601	24354	45.4128	20770	38.7298	78475	100	135906	77.7994	0.9833
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
ESO1358301120S1K	EST1234704101S1K	na	NZ_CP063912.1	5510850	1770655	32.1303	1743518	98.4674	1739516	99.7705	27137	1.5326	1766477	99.764	31678	1.7891	27500	86.811	1304	4.1164	22166	69.9729	6782	21.4092	78475	100	431931	40.659	0.9301
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
ESO1358301120S1K	EST1238002101S1K	na	NZ_CP063912.1	5510850	1681990	30.5214	1639472	97.4722	1613974	98.4447	42518	2.5278	1655507	98.4255	68377	4.0652	41894	61.2691	3493	5.1084	16657	24.3605	42679	62.4172	78475	83.986	160506	74.6103	0.9759
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
ESO1358301120S1K	EST1358301101S1K	na	NZ_CP063912.1	5510850	2357959	42.7876	2309015	97.9243	2296729	99.4679	48944	2.0757	2345085	99.454	61992	2.6291	49118	79.2328	4789	7.7252	25218	40.6794	27915	45.03	78475	93.5852	215302	57.5722	0.9721
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
ESO1358301120S1K	stools_11013150	na	NZ_CP063912.1	5510850	1806918	32.7884	1771988	98.0669	1754289	99.0012	34930	1.9331	1788792	98.9969	52997	2.933	34871	65.7981	2135	4.0285	20356	38.4097	27273	51.4614	78475	90.5448	144724	64.091	0.9778
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
ESO1358301120S1K	stools_11014101	na	NZ_CP063912.1	5510850	2864871	51.986	2795103	97.5647	2770769	99.1294	69768	2.4353	2839782	99.1243	94942	3.314	69853	73.5744	5411	5.6993	26280	27.6801	56914	59.9461	78475	58.9449	92434	66.587	0.9846
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
ESO1358301120S1K	stools_11022501	na	NZ_CP063912.1	5510850	3899180	70.7546	3821012	97.9953	3807127	99.6366	78168	2.0047	3884893	99.6336	93010	2.3854	78723	84.6393	7115	7.6497	37175	39.9688	39903	42.9018	78475	69.4106	150509	67.9581	0.9766
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
ESO1358301120S1K	stools_11026150	na	NZ_CP063912.1	5510850	1589276	28.839	1556935	97.965	1535380	98.6155	32341	2.035	1567031	98.6003	54220	3.4116	31975	58.9727	1777	3.2774	16867	31.1084	31294	57.7167	78475	72.6206	156082	57.8215	0.9768
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
ESO1358301120S1K	stools_11036150	na	NZ_CP063912.1	5510850	2656243	48.2002	2581918	97.2019	2559981	99.1504	74325	2.7981	2633075	99.1278	96847	3.646	73679	76.0777	6249	6.4524	22591	23.3265	62097	64.1187	78475	100	172152	79.2823	0.9777
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
ESO1358301120S1K	stools_11042101	na	NZ_CP063912.1	5510850	4204152	76.2886	4041702	96.136	4034192	99.8142	162450	3.864	4196292	99.813	171468	4.0785	163608	95.4161	16716	9.7488	26982	15.7359	125711	73.3146	78475	63.0838	74341	84.2456	0.986
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
ESO1358301120S1K	stools_11054102	na	NZ_CP063912.1	5510850	2724349	49.4361	2644552	97.071	2614721	98.872	79797	2.929	2693310	98.8607	110255	4.047	79216	71.848	6804	6.1711	23396	21.2199	73685	66.8314	78475	90.5448	151583	77.8188	0.98
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
ESO1358301120S1K	stools_12090501	na	NZ_CP063912.1	5510850	2159029	39.1778	2111780	97.8116	2091356	99.0329	47249	2.1884	2137796	99.0165	68183	3.158	46950	68.8588	3134	4.5965	23663	34.7051	38407	56.3293	78475	100	324895	52.521	0.9516
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
ESO1358301120S1K	stools_12119101	na	NZ_CP063912.1	5510850	2518882	45.7077	2472866	98.1732	2461952	99.5586	46016	1.8268	2507564	99.5507	57640	2.2883	46322	80.3643	4226	7.3317	25641	44.4847	22818	39.5871	78475	100	140053	62.2736	0.982
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1232710101S1K	EST1233801101S1K	na	NZ_CP058758.1	5117945	1346268	26.3049	1326707	98.547	1316338	99.2184	19561	1.453	1335673	99.213	30753	2.2843	20158	65.5481	1639	5.3296	14949	48.6099	12342	40.1327	38382	54.0149	63996	54.7237	0.9903
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1232710101S1K	stools_11006101	na	NZ_CP058758.1	5117945	1557815	30.4383	1536399	98.6253	1523927	99.1882	21416	1.3747	1545108	99.1843	34794	2.2335	22087	63.4793	1417	4.0725	18323	52.6614	13397	38.5038	38382	84.5188	144228	37.1135	0.9757
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1232710101S1K	stools_11008150	na	NZ_CP058758.1	5117945	666019	13.0134	654218	98.2281	644532	98.5195	11801	1.7719	655996	98.4951	22159	3.3271	12136	54.7678	1078	4.8648	7810	35.2453	11517	51.9744	38382	84.5188	147821	37.588	0.9738
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1232710101S1K	stools_11014101	na	NZ_CP058758.1	5117945	2610006	50.9971	2567187	98.3594	2561028	99.7601	42819	1.6406	2603742	99.76	49977	1.9148	43713	87.4662	3958	7.9196	27057	54.1389	17804	35.6244	38382	67.998	62241	54.5926	0.9886
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1233801101S1K	EST1234704101S1K	na	NZ_CP063912.1	5510850	897296	16.2824	889663	99.1493	881412	99.0726	7633	0.8507	888923	99.0669	16542	1.8435	8169	49.3834	1014	6.1299	10916	65.9896	3945	23.8484	135906	83.3326	431931	40.659	0.935
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1233801101S1K	EST1238002101S1K	na	NZ_CP063912.1	5510850	875338	15.8839	857948	98.0133	840502	97.9665	17390	1.9867	857413	97.9522	37263	4.257	19338	51.896	3581	9.6101	7554	20.2721	23818	63.9186	135906	81.3526	160506	84.1134	0.9842
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1233801101S1K	EST1358301101S1K	na	NZ_CP063912.1	5510850	1175624	21.3329	1157335	98.4443	1144218	98.8666	18289	1.5557	1162153	98.8541	33054	2.8116	19583	59.2455	3091	9.3514	11530	34.8823	16347	49.4554	135906	83.3326	215302	60.6618	0.9708
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1233801101S1K	stools_11006101	na	NZ_CP058758.1	5117945	962429	18.805	953883	99.112	942465	98.803	8546	0.888	950872	98.7992	22033	2.2893	10476	47.5469	2395	10.8701	10980	49.8343	7979	36.2139	63996	78.783	144228	34.3921	0.9769
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1233801101S1K	stools_11008150	na	NZ_CP058758.1	5117945	447398	8.7418	440992	98.5682	431313	97.8052	6406	1.4318	437489	97.7852	17803	3.9792	7894	44.3408	2028	11.3913	5038	28.2986	9871	55.4457	63996	89.2462	147821	44.0688	0.9743
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1233801101S1K	stools_11013150	na	NZ_CP063912.1	5510850	906887	16.4564	894754	98.6621	880518	98.4089	12133	1.3379	892373	98.3996	27525	3.0351	13011	47.2698	1690	6.1399	9990	36.2943	14890	54.0963	135906	90.7385	144724	70.0236	0.9812
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1233801101S1K	stools_11014101	na	NZ_CP063912.1	5510850	1436086	26.0592	1408518	98.0803	1391197	98.7703	27568	1.9197	1418353	98.7652	47440	3.3034	29707	62.6202	4263	8.9861	11224	23.6594	29547	62.2829	135906	35.3001	92434	66.587	0.9722
EST1233801101S1K	stools_11014101	na	NZ_CP058758.1	5117945	1402089	27.3955	1386131	98.8618	1375489	99.2323	15958	1.1382	1391246	99.2267	27532	1.9636	16689	60.6167	1542	5.6008	13857	50.3305	10485	38.083	63996	78.783	62241	63.0019	0.9885
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1233801101S1K	stools_11022501	na	NZ_CP063912.1	5510850	1927921	34.9841	1899635	98.5328	1883064	99.1277	28286	1.4672	1910862	99.1152	47764	2.4775	30705	64.2848	4125	8.6362	18736	39.2262	23024	48.2037	135906	75.7796	150509	78.0777	0.9823
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1233801101S1K	stools_11026150	na	NZ_CP063912.1	5510850	814088	14.7725	802300	98.552	786464	98.0262	11788	1.448	797899	98.0114	29247	3.5926	13058	44.6473	2046	6.9956	8995	30.7553	17250	58.9804	135906	74.3014	156082	66.0236	0.9744
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1233801101S1K	stools_11036150	na	NZ_CP063912.1	5510850	1322606	24	1290691	97.587	1274049	98.7106	31915	2.413	1305196	98.6837	50702	3.8335	33292	65.6621	3933	7.7571	9413	18.5653	35130	69.2872	135906	89.648	172152	88.7739	0.984
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1233801101S1K	stools_11042101	na	NZ_CP063912.1	5510850	1948933	35.3654	1877947	96.3577	1869438	99.5469	70986	3.6423	1940006	99.542	80584	4.1348	71657	88.9221	3230	4.0082	9275	11.5097	64537	80.0866	135906	55.1764	74341	84.2456	0.9839
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1233801101S1K	stools_11054102	na	NZ_CP063912.1	5510850	1367480	24.8143	1333177	97.4915	1312595	98.4562	34303	2.5085	1346181	98.4425	57436	4.2001	36137	62.917	4774	8.3119	10183	17.7293	39953	69.5609	135906	95.5572	151583	92.6133	0.9915
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1233801101S1K	stools_12090501	na	NZ_CP063912.1	5510850	1085433	19.6963	1067909	98.3855	1051653	98.4778	17524	1.6145	1068831	98.4705	35243	3.2469	18641	52.8928	2534	7.1901	10196	28.9306	20815	59.0614	135906	95.1812	324895	59.0052	0.9583
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1233801101S1K	stools_12119101	na	NZ_CP063912.1	5510850	1250407	22.6899	1234756	98.7483	1221957	98.9634	15651	1.2517	1237332	98.9543	30000	2.3992	16925	56.4167	2536	8.4533	12565	41.8833	13378	44.5933	135906	77.7994	140053	62.2736	0.978
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1234704101S1K	EST1238002101S1K	na	NZ_CP063912.1	5510850	682836	12.3908	671160	98.2901	658119	98.0569	11676	1.7099	669488	98.0452	26200	3.8369	12852	49.0534	2216	8.458	2076	7.9237	20356	77.6947	431931	40.2127	160506	85.6161	0.9361
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1234704101S1K	EST1358301101S1K	na	NZ_CP063912.1	5510850	917238	16.6442	905525	98.723	898155	99.1861	11713	1.277	909712	99.1795	20313	2.2146	12787	62.9498	2007	9.8804	2514	12.3763	14164	69.7287	431931	69.675	215302	96.9104	0.9491
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1234704101S1K	stools_11013150	na	NZ_CP063912.1	5510850	696747	12.6432	689807	99.0039	680042	98.5844	6940	0.9961	686860	98.581	17282	2.4804	7395	42.7902	862	4.9878	3771	21.8204	12158	70.3507	431931	48.7328	144724	94.0673	0.9369
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1234704101S1K	stools_11014101	na	NZ_CP063912.1	5510850	1067527	19.3714	1049636	98.3241	1036943	98.7907	17891	1.6759	1054643	98.7931	31356	2.9373	18472	58.9106	1381	4.4043	3276	10.4478	25592	81.6176	431931	31.6127	92434	100	0.9253
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1234704101S1K	stools_11022501	na	NZ_CP063912.1	5510850	1461902	26.5277	1443163	98.7182	1431198	99.1709	18739	1.2818	1449613	99.1594	31192	2.1337	18903	60.6021	1116	3.5778	7033	22.5474	22500	72.1339	431931	46.5868	150509	88.5528	0.9253
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1234704101S1K	stools_11026150	na	NZ_CP063912.1	5510850	636143	11.5435	629163	98.9028	617139	98.0889	6980	1.0972	623916	98.0779	19665	3.0913	7438	37.8235	838	4.2614	3503	17.8134	14882	75.6776	431931	47.2235	156082	75.1195	0.9329
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1234704101S1K	stools_11036150	na	NZ_CP063912.1	5510850	983627	17.8489	962931	97.896	951754	98.8393	20696	2.104	971973	98.8152	32571	3.3113	20917	64.2197	1298	3.9851	1730	5.3115	28436	87.3047	431931	45.9254	172152	82.6613	0.93
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1234704101S1K	stools_11042101	na	NZ_CP063912.1	5510850	1443213	26.1886	1393311	96.5423	1389779	99.7465	49902	3.4577	1439516	99.7438	53931	3.7369	50234	93.1449	846	1.5687	1648	3.0558	50757	94.1147	431931	28.2469	74341	100	0.9271
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1234704101S1K	stools_11054102	na	NZ_CP063912.1	5510850	1021283	18.5322	998590	97.778	984137	98.5527	22693	2.222	1006412	98.5439	38078	3.7284	23207	60.946	1704	4.475	2195	5.7645	32747	85.9998	431931	31.2048	151583	81.5217	0.932
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1234704101S1K	stools_12090501	na	NZ_CP063912.1	5510850	828072	15.0262	817361	98.7065	807653	98.8123	10711	1.2935	818251	98.814	21623	2.6112	11802	54.5808	1685	7.7926	1896	8.7684	16753	77.4777	431931	69.7429	324895	77.1529	0.9507
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1234704101S1K	stools_12119101	na	NZ_CP063912.1	5510850	958878	17.3998	949480	99.0199	941249	99.1331	9398	0.9801	950514	99.1277	18506	1.93	10142	54.8038	1347	7.2787	4221	22.8088	12028	64.9951	431931	66.8368	140053	95.0819	0.9372
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1238002101S1K	EST1358301101S1K	na	NZ_CP063912.1	5510850	897325	16.2829	874132	97.4153	857727	98.1233	23193	2.5847	880407	98.1146	42790	4.7686	25872	60.4627	5889	13.7626	21681	50.6684	10622	24.8236	160506	85.6161	215302	68.8461	0.9689
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1238002101S1K	stools_11013150	na	NZ_CP063912.1	5510850	677755	12.2986	662864	97.8029	646950	97.5992	14891	2.1971	661335	97.5773	33064	4.8785	16644	50.3387	3079	9.3122	18807	56.8806	9463	28.6203	160506	84.1134	144724	70.0236	0.9777
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1238002101S1K	stools_11014101	na	NZ_CP063912.1	5510850	1039926	18.8705	1012046	97.319	990646	97.8855	27880	2.681	1017853	97.8774	52283	5.0276	30210	57.7817	5463	10.4489	24162	46.2139	19066	36.4669	160506	43.7298	92434	66.587	0.9754
sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EST1238002101S1K	stools_11022501	na	NZ_CP063912.1	5510850	1409733	25.581	1376847	97.6672	1349845	98.0389	32886	2.3328	1381710	98.0122	62446	4.4296	34423	55.1244	4467	7.1534	38762	62.0728	16858	26.9961	160506	75.3716	150509	82.233	0.9817
